"copies","kind","duration","popularity"
50,"jccd",312,200
50,"jccd",NULL,200
50,"jccd",2404,200
50,"jccd",66,200
50,"jccd",3573,521
50,"jccd",NULL,521
50,"jccd",247,261
50,"jccd",NULL,261
50,"jccd",381,261
50,"jccd",1057,261
50,"jccd",92,261
50,"jccd",798,263
50,"jccd",1591,95
50,"jccd",1326,95
50,"jccd",0,95
50,"jccd",NULL,95
50,"jccd",50,95
50,"jccd",1277,332
50,"jccd",767,332
50,"jccd",839,332
50,"jccd",290,1915
50,"jccd",NULL,1915
50,"jccd",812,1915
50,"jccd",859,1915
50,"jccd",1637,176
50,"jccd",647,913
50,"jccd",NULL,913
50,"jccd",1223,913
50,"jccd",262,913
50,"jccd",335,447
50,"jccd",NULL,447
50,"jccd",889,298
50,"jccd",815,298
50,"jccd",166,298
50,"jccd",262,298
50,"jccd",477,298
50,"jccd",721,126
50,"jccd",820,126
50,"jccd",721,505
50,"jccd",596,505
50,"jccd",NULL,505
50,"jccd",168,505
50,"jccd",432,505
50,"jccd",406,505
50,"jccd",1292,505
50,"jccd",649,384
50,"jccd",143,384
50,"jccd",NULL,384
50,"jccd",0,384
50,"jccd",190,384
50,"jccd",351,506
50,"jccd",NULL,506
50,"jccd",333,506
50,"jccd",335,506
50,"jccd",0,506
50,"jccd",265,153
50,"jccd",217,153
50,"jccd",606,396
50,"jccd",310,396
50,"jccd",113,396
50,"jccd",527,396
50,"jccd",169,915
50,"jccd",NULL,915
50,"jccd",1152,915
50,"jccd",266,915
50,"jccd",1944,915
50,"jccd",1148,915
50,"jccd",53,179
50,"jccd",NULL,179
50,"jccd",167,179
50,"jccd",114,179
50,"jccd",508,211
50,"jccd",1456,211
50,"jccd",313,211
50,"jccd",508,268
50,"jccd",NULL,268
50,"jccd",1482,268
50,"jccd",811,268
50,"jccd",647,234
50,"jccd",NULL,234
50,"jccd",909,234
50,"jccd",602,446
50,"jccd",NULL,446
50,"jccd",503,446
50,"jccd",602,98
50,"jccd",NULL,98
50,"jccd",602,217
50,"jccd",NULL,217
50,"jccd",335,217
50,"jccd",602,521
50,"jccd",511,521
50,"jccd",1101,667
50,"jccd",NULL,667
50,"jccd",479,667
50,"jccd",2495,310
50,"jccd",150,310
50,"jccd",219,310
50,"jccd",790,505
50,"jccd",380,505
50,"jccd",867,505
50,"jccd",69,505
50,"jccd",335,505
50,"jccd",987,171
50,"jccd",NULL,171
50,"jccd",1911,171
50,"jccd",602,103
50,"jccd",NULL,103
50,"jccd",1230,108
50,"jccd",NULL,108
50,"jccd",868,225
50,"jccd",NULL,225
50,"jccd",1447,615
50,"jccd",290,615
50,"jccd",NULL,615
50,"jccd",575,615
50,"jccd",329,615
50,"jccd",1009,615
50,"jccd",148,734
50,"jccd",NULL,734
50,"jccd",504,734
50,"jccd",378,734
50,"jccd",728,266
50,"jccd",138,266
50,"jccd",NULL,266
50,"jccd",456,266
50,"jccd",745,266
50,"jccd",1342,266
50,"jccd",1543,266
50,"jccd",148,651
50,"jccd",NULL,651
50,"jccd",435,651
50,"jccd",670,651
50,"jccd",452,651
50,"jccd",169,94
50,"jccd",NULL,94
50,"jccd",629,52
50,"jccd",NULL,52
50,"jccd",812,444
50,"jccd",NULL,444
50,"jccd",1546,444
50,"jccd",1488,351
50,"jccd",NULL,351
50,"jccd",1843,351
50,"jccd",313,137
50,"jccd",NULL,137
50,"jccd",699,137
50,"jccd",315659,219
50,"jccd",1006,358
50,"jccd",NULL,358
50,"jccd",3461,281
50,"jccd",NULL,281
50,"jccd",6169,179
50,"jccd",91,241
50,"jccd",NULL,241
50,"jccd",455,241
50,"jccd",713,281
50,"jccd",527,281
50,"jccd",786,1843
50,"jccd",340,1843
50,"jccd",737,1843
50,"jccd",598,1843
50,"jccd",882,1843
50,"jccd",1032,1843
50,"jccd",694,1865
50,"jccd",NULL,1865
50,"jccd",545,65
50,"jccd",NULL,65
50,"jccd",1037,65
50,"jccd",1773,65
50,"jccd",360,65
50,"jccd",0,65
50,"jccd",359,176
50,"jccd",425,176
50,"jccd",0,176
50,"jccd",265,176
50,"jccd",309,217
50,"jccd",352,217
50,"jccd",594,217
50,"jccd",1080,307
50,"jccd",575,288
50,"jccd",NULL,288
50,"jccd",0,288
50,"jccd",1530,223
50,"jccd",1511,223
50,"jccd",2521,223
50,"jccd",1530,150
50,"jccd",666,150
50,"jccd",747,150
50,"jccd",1530,67
50,"jccd",839,67
50,"jccd",NULL,67
50,"jccd",1519,67
50,"jccd",1397,67
50,"jccd",1530,135
50,"jccd",666,135
50,"jccd",530,135
50,"jccd",NULL,135
50,"jccd",717,135
50,"jccd",714,135
50,"jccd",840,135
50,"jccd",3618,365
50,"jccd",NULL,365
50,"jccd",845,365
50,"jccd",628,365
50,"jccd",1530,439
50,"jccd",839,439
50,"jccd",2863,439
50,"jccd",383,439
50,"jccd",786,137
50,"jccd",1364,137
50,"jccd",1387,137
50,"jccd",3,137
50,"jccd",839,176
50,"jccd",955,176
50,"jccd",697,176
50,"jccd",522,286
50,"jccd",NULL,286
50,"jccd",770,286
50,"jccd",0,286
50,"jccd",283,286
50,"jccd",551,286
50,"jccd",671,124
50,"jccd",838,124
50,"jccd",1008,124
50,"jccd",671,120
50,"jccd",838,120
50,"jccd",NULL,120
50,"jccd",1557,120
50,"jccd",454,107
50,"jccd",520,461
50,"jccd",936,461
50,"jccd",2826,2749
50,"jccd",283,2749
50,"jccd",1409,664
50,"jccd",NULL,664
50,"jccd",739,664
50,"jccd",166,664
50,"jccd",21,664
50,"jccd",0,664
50,"jccd",263,277
50,"jccd",220,277
50,"jccd",NULL,277
50,"jccd",438,277
50,"jccd",114,113
50,"jccd",908,113
50,"jccd",97,483
50,"jccd",NULL,483
50,"jccd",97,132
50,"jccd",281,132
50,"jccd",1603,132
50,"jccd",2185,132
50,"jccd",693,2749
50,"jccd",473,2749
50,"jccd",143,2749
50,"jccd",598,2749
50,"jccd",839,2749
50,"jccd",172,2749
50,"jccd",2423,58
50,"jccd",315636,227
50,"jccd",NULL,227
50,"jccd",1175,227
50,"jccd",3143,59
50,"jccd",NULL,59
50,"jccd",790,91
50,"jccd",NULL,91
50,"jccd",790,401
50,"jccd",NULL,401
50,"jccd",3774,401
50,"jccd",790,478
50,"jccd",692,478
50,"jccd",790,332
50,"jccd",790,371
50,"jccd",NULL,371
50,"jccd",282,371
50,"jccd",1682,371
50,"jccd",499,294
50,"jccd",21,294
