"copies","kind","duration","popularity"
50,"acdvd",407,299
50,"acdvd",NULL,299
50,"acdvd",623,299
50,"acdvd",0,299
50,"acdvd",551,698
50,"acdvd",523,698
50,"acdvd",NULL,698
50,"acdvd",623,698
50,"acdvd",288,698
50,"acdvd",326,3320
50,"acdvd",434,3320
50,"acdvd",NULL,3320
50,"acdvd",334,3320
50,"acdvd",192,3320
50,"acdvd",117,5405
50,"acdvd",NULL,5405
50,"acdvd",0,5405
50,"acdvd",69,5405
50,"acdvd",96,5405
50,"acdvd",431,336
50,"acdvd",476,336
50,"acdvd",NULL,336
50,"acdvd",166,336
50,"acdvd",95,1286
50,"acdvd",NULL,1286
50,"acdvd",185,1286
50,"acdvd",0,1286
50,"acdvd",809,1263
50,"acdvd",939,1263
50,"acdvd",NULL,1263
50,"acdvd",140,1263
50,"acdvd",0,1263
50,"acdvd",811,1263
50,"acdvd",693,1742
50,"acdvd",NULL,1742
50,"acdvd",282,732
50,"acdvd",NULL,732
50,"acdvd",0,732
50,"acdvd",326,1298
50,"acdvd",NULL,1298
50,"acdvd",330,1298
50,"acdvd",641,1114
50,"acdvd",NULL,1114
50,"acdvd",595,1114
50,"acdvd",841,1114
50,"acdvd",456,1114
50,"acdvd",91,1114
50,"acdvd",0,1114
50,"acdvd",739,1114
50,"acdvd",1338,1114
50,"acdvd",283,1114
50,"acdvd",195,1114
50,"acdvd",191,1114
50,"acdvd",451,621
50,"acdvd",NULL,621
50,"acdvd",1591,621
50,"acdvd",544,541
50,"acdvd",NULL,541
50,"acdvd",596,541
50,"acdvd",212,541
50,"acdvd",1749,541
50,"acdvd",0,541
50,"acdvd",644,551
50,"acdvd",NULL,551
50,"acdvd",102,551
50,"acdvd",50,551
50,"acdvd",101,2352
50,"acdvd",NULL,2352
50,"acdvd",44,2352
50,"acdvd",240,2352
50,"acdvd",168,2352
50,"acdvd",304,279
50,"acdvd",NULL,279
50,"acdvd",192,279
50,"acdvd",572,279
50,"acdvd",0,279
50,"acdvd",260,433
50,"acdvd",NULL,433
50,"acdvd",641,794
50,"acdvd",NULL,794
50,"acdvd",286,794
50,"acdvd",245,794
50,"acdvd",100,794
50,"acdvd",166,794
50,"acdvd",956,2208
50,"acdvd",NULL,2208
50,"acdvd",119,2208
50,"acdvd",234,2208
50,"acdvd",504,2208
50,"acdvd",0,2208
50,"acdvd",474,2208
50,"acdvd",263,2208
50,"acdvd",239,2208
50,"acdvd",1316,1441
50,"acdvd",NULL,1441
50,"acdvd",577,1441
50,"acdvd",217,1441
50,"acdvd",145,1441
50,"acdvd",550,876
50,"acdvd",NULL,876
50,"acdvd",461,876
50,"acdvd",335,876
50,"acdvd",427,4663
50,"acdvd",NULL,4663
50,"acdvd",496,891
50,"acdvd",NULL,891
50,"acdvd",215,891
50,"acdvd",117,891
50,"acdvd",1385,891
50,"acdvd",339,891
50,"acdvd",120,891
50,"acdvd",307,891
50,"acdvd",621,865
50,"acdvd",NULL,865
50,"acdvd",230,865
50,"acdvd",888,865
50,"acdvd",999,865
50,"acdvd",121,865
50,"acdvd",211,865
50,"acdvd",188,865
50,"acdvd",645,865
50,"acdvd",432,865
50,"acdvd",70,573
50,"acdvd",NULL,573
50,"acdvd",119,573
50,"acdvd",118,1125
50,"acdvd",NULL,1125
50,"acdvd",502,1125
50,"acdvd",118,1033
50,"acdvd",283,1023
50,"acdvd",310,1023
50,"acdvd",NULL,1023
50,"acdvd",146,1023
50,"acdvd",93,1023
50,"acdvd",166,1023
50,"acdvd",817,1023
50,"acdvd",889,1764
50,"acdvd",0,1764
50,"acdvd",503,1764
50,"acdvd",241,1764
50,"acdvd",NULL,1764
50,"acdvd",507,1764
50,"acdvd",715,636
50,"acdvd",NULL,636
50,"acdvd",499,636
50,"acdvd",646,636
50,"acdvd",552,636
50,"acdvd",478,636
50,"acdvd",168,636
50,"acdvd",0,636
50,"acdvd",1168,934
